,comment
4027,"Bom dia. Ainda é cedo para firmar uma opinião definitiva. Até o momento, o celular tem atendido bem às expectativas das minhas filhas, e a qualidade parece muito boa."
4028,E muito bom.
4029,Cumpri o seu papel.
4030,"Maravilhoso, amei!!!. A câmera é perfeita. E carrega super rápido. Compraria novamente!."
4031,"Comprei pra meu irmão, segundo ele o aparelho e muito bom, não tem o que reclamar."
4032,"Gostei, muito bom o aparelho, recomendo muito!!👏🏾👏🏾😍."
4033,Me surpreendeu bem melhor que eu imaginava.
4034,Gostei e recomendo pra todos.
4035,"Foi p presente. Minha irmã amou. Câmera, velocidade. Muito bom o produto!!."
4036,Comprei pra meu filho ele gostou muito.
4037,Ótimo celular recomendo.
4038,"Comprei 2 mas não foi pra mim, e elas amaram. Veio tudo ok. Azul e amarelo são lindos 🤩👏 só o carregador q é pino bem grosso 1 veio com adaptador. Muito bom os celulares."
4039,Muito bom. Ótimo custo/benefício.
4040,Muito bom mesmo.
4041,Muito bom excelente produto.
4042,"Mediano! a bateria horrível, quero outro."
4043,Produto perfeito!.
4044,Smartfone excelente recomendo.
4045,Comprei pra presentear minha filha. Ela amou.
4046,"Comprei para meu filho jogar e ele adorou, não trava , muito bom."
4047,Não tenham dúvidas em comprar esse aparelho. Eu já tinha um pocophone f1 antes desse e já gostava. Esse aqui só veio pra dar continuidade à minha falta de problemas com celular. Comprem sem medo! ✌🏽😎.
4048,Top.
4049,"Produto excelente, porém não veio com nfc."
4050,😍😍😍😍😍.
4051,Mim surpreendi com esse aparelho.
4052,"O poco m4 pró é muito bom mesmo, e tudo muito bom. Só gostaria que tivesse o nfc mas tudo ótimo."
4053,Excelente custo benefício.
4054,"Celular muito bom, rápido e prático!!."
4055,"Produto excelente, recomendo."
4056,Produto maravilhoso mais o que deixa a desejar e o carregador que não er compatível com as tomadas e o pino e muito pequeno.
4057,"Celular muito top bateria dura dia inteiro tranquilo, câmera top."
4058,Muito bom gostei muito 👍👏.
4059,Celular perfeito muito rápido meu amigo ficou muito satisfeito com a compra.
4060,"Produto de qualidade. Só não gostei do carregador que não entra em nenhuma tomada. Mandaram um adaptador, mas o carregador é muito pesado, o que impede de carregar direito. No mais, tá dentro do esperado."
4061,Por enquanto tou amando muito bom.
4062,"O aparelho é até o momento tudo bem, mais o carregador que veio precisa de adaptador, por isso não gostei."
4063,"Assim não dá pra falar mal porque um xiaomi sempre é um xiaomi,mas o celular promete mais do que cumpri. Ele é o básico intermediário dos intermediários. O som é básico,estoura bastante,a tela trava bastante até mesmo com poucos aplicativos,ele retomar bastante sozinho e tem toques fantasma. Só a bateria e a camera que compensam mesmo. Não dá pra dizer que é um celular ruim,pelo preço ta okay mas quem for gamer,usar bastante aplicativo e essas coisas não serve,o celular não aguenta. Aí eu recomendo outro. Já pra usos básicos esse aqui da tranquilo."
4064,Somente o carregador que não veio no padrão das tomadas brasileira tiver que comprar um adaptador.
4065,Achei o produto excelente. Até o momento nenhum problema apresentado.
4066,"Ótimo smarthfone, rápido, bonito e potente, super recomendo, e lembrando, a bateria dura pra caramba."
4067,"Aparelho leve, rápido e câmera excelente. O aspecto negativo é o carregador."
4068,Produto top de linha muito bom mesmo valeu cada scentavo.
4069,Produto excelente qualidade muito lindo recomendo a todos.
4070,"Um celular maravilhoso,ótimo desempenho. Comprei para dar de presente para minha filha e ela amou."
4071,Celular muito bom. Parabéns para a xiaome põe estar produzindo celulares de primeira 🇧🇷🙏🏻🙌🏻.
4072,Excelente.
4073,"Gostei, recomendo."
4074,"Gostei muito, porém acho que poderia ter vindo um adaptador, pois a versão dele é indiana e necessita de um, fora isso tudo certo👍."
4075,"Top, vale muito a pena esse aparelho."
4076,"Ótimo celular custo benefício, atende a todas as nessecidades."
4077,"Telefone ótimo custo benefício, comprei pro meu filho, e ou ele está olhando vídeo ou está jogando e a bateria dura 24hr, eu fiquei encantada, o meu que é um s20 não dura, a tela é excepcional, câmera muito boa também, e o processador exelente também. Compraria novamente."
4078,Show.
4079,Excelente muito bom adorei a câmera e carrega rápido.
4080,"Adorei super recomendo, aparelho excelente."
4081,Ótimo aparelho.
4082,Maravilhoso.
4083,Ótimo custo benefício. Vale a compra.
4084,Ótimo produto totalmente satisfeito.
4085,"Lindo, ate o momento estou muito satisfeita."
4086,"Foi o que realmente esperava , muito bom eu recomendo."
4087,"Celular muito bom,eu indico."
4088,Ótimo produto!!!.
4089,"É excelente, superou minhas expectativas."
4090,"O aparelho é bom, particularmente acho um ótimo custo benefício para os celulares xiaomi. Porém essa versão índia - que eu nem sabia que viria com a inscrição, pois o carregador diferente do usado no brasil, no meu caso, diferente de todas as tomadas. Creio que deveria ser mencionado essa questão."
4091,Produto esselente.
4092,O aparelho satisfaz as minhas necessidades de um celular. Muito bom.
4093,Ótimo.
4094,Muito bom mesmo.
4095,E isso mesmo que eu precisava muito bom mesmo.
4096,Maravilhoso o melhor que eu já tive !. Não pretendo trocar de marca nunca mais.
4097,Toop sensacional.
4098,"Ainda estou aprendendo a usar esse celular, mas gostei muito dele."
4099,"Vizual muito bacana, excelente poduto exatamente oque eu esperava."
4100,Gostei.
4101,"Realmente muito, muito bom!."
4102,Compraria de novo.
4103,"O produto é ótimo, é tudo que eu queria e um pouco mais, top."
4104,Comprei para meu filho 😁 ele está contente.
4105,Eu adorei. Melhor do que eu esperava. Grata!simmm e original. Fiz todos os teste possíveis. Podem comprar.
4106,Até que me surpreendi com o celular. Bom custo benefício celular excelente memória ótima meu filho está jogando nele e não tive problemas até hoje.
4107,Produto muito bom e bonito e a bateria duradoura o produto e perfeito.
4108,Pelo baixo custo tá valendo a pena!!.
4109,
4110,"Minha esposa está gostando bastante, é fácil de manusear, boa menória, boa funcionalidade. Até agora tudo ok, nada a reclamar."
4111,Legal.
4112,"Comprei para minha irmã. Segundo ela, excelente aparelho. Aparencia, desempenho e praticidade. Recomendo."
4113,"Ótimo celular, amei ❤️."
4114,"Celular ótimo, sem trava, câmera excelente, perfeito."
4115,Celular de muito boa qualidade.
4116,"Ótimo produto recomendo, muito bom."
4117,Produto superou minhas expectativas. Já comprei mais um.
4118,É um aparelho muito bonito até bom. Mas fica travando bastante.
4119,O telefone atende as expectativas. Minha esposa esta bem feliz. Recomendo.
4120,Superou minhas expectativas!! recomendo este produto.
4121,Ótimo aparelho pela faixa de preço.
4122,Muito bom pra quem quer um celular básico pro dia dia.
4123,Bom aparelho. Estou gostando bastante. Um ótimo custo benefício.
4124,Excelente recomendo.
4125,Muito bom obrigado.
4126,Muito bom.
4127,Muito muito bom.
4128,Produto de qualidade boa.
4129,Adorei muito bonito atende as minhas demanda. Obrigada!!!.
4130,Muito util.
4131,"Ameiii, produto excelente!!😍😍."
4132,O aparelho e excelente pro preço que foi rápido tirando dois erros de sistema que ele teve ele e ótimo roda jogos exele ótimos gráficos.
4133,"Bom dia! eu gostei sim até agora ele ta ótimo, não sei mais na frente como vai ser, mais estou gostando muito dele. Obrigado."
4134,"Comprei pra minha filha , ela amou o celular."
4135,Ótimo aparelho pela faixa de preço.
4136,Muito lindo super fácil de usar útil.
4137,Muito bom o produto.
4138,"E bom, não e ruem não."
4139,Muito bom.
4140,Pra um celular mais básico ele é ótimo.
4141,Mt bom produto pelo custo benefício recomendado.
4142,Muito bom pode comprar.
4143,"Esse celular é muito lindo. Então ele é bem básico, a câmera dele não é boa. Ele é pra quem gosta só do básico mesmo. Fora a câmera ele funciona super bem."
4144,Foi presente pra minha mãe ela está gostando.
4145,Produto excelente.
4146,"Produto maravilhoso, amei!."
4147,"Fácil de manusear e um ótimo aparelho. Comprei pra minha mãe, ela tem 78 anos e nunca mexeu em um aparelho como esses modernos , está amando. A qualidade da tela é ótima e bem grande também. O som é bom e a bateria excelente. Suuuuuper sensível ao toque ele na tela. A câmera não é das mais topes mas é muito boa. Gostei bastante do custo do aparelho e com certeza do aparelho. Super recomendo."
4148,Satisfeito com o produto.
4149,"Achei muito bom o celular, para uso simples, as vz fica meio lento, mas é por conta dos poucos gigas. Aceitável! as câmeras não sai tão boas. Tbm sabia."
4150,"Muito bem feito, acabamento muito bom, flash ótimo, muito bom produzido, um bom que bem simples a tela, recomendo para que tem pouca habilidade com smartphone."
4151,Maravilhoso atendeu minhas necessidades.
4152,"Adorei, só fiquei triste por não vir o fone de ouvido, se não fosse isso ele é perfeito."
4153,Muito bom.
4154,Ótimo produto gostei muito.
4155,Maravilhoso.
4156,Ótimo custo benefício pra quem quer um celular simples e barato.
4157,Muito bom.
4158,"Celular excelente, meu filho amou."
4159,Produto excelente.
4160,Muito bom.
4161,Eu achei o meu produto excelente.
4162,Achei muito bom aparelho!. Estou muito feliz por tê-lo !.
4163,Muito bom para um celular básico.
4164,"Ótimo produto, bonito, rápido, ótimo custo benefício, esse modelo tem o básico sem frescura."
4165,"O carregador veio padrão americano, terei que comprar adaptador. O restante tudo certo."
4166,Bom.
4167,Top recomendo. Muito bom.
4168,"Ótimo custo beneficio. Aparelho bom para uso básico. Comprei para minha esposa, para as necessidades dela ok."
4169,Ótimo.
4170,"Perfeito. Comprei para presentear meu sobrinho,ele ficou super feliz!!!."
4171,Aparelho otimo.
4172,E muito top😍😍😍😍😍.
4173,Dei de presente para minha mãe e ela amou. Vale muito a pena comprar! o celular é muito bom.
4174,Bom.
4175,Me surpreendi muito. Principalmente a bateria muito boa gostei bastante.
4176,"Comprei pro meu filho, e ele adorou, pra mim valeu super a pena. Com certeza compraria novamente."
4177,Maravilha gostei muito apesar de ser só 32g.
4178,Bom.
4179,Muito bom.
4180,Pelo peço muito bom minha filha adorou.
4181,Produto muito bom pelo preço de custo.
4182,O smartphone não vem com o google atualizado.
4183,Celular de ótima qualidade gostei muito recomendo muito bom 👍.
4184,Muito bom recomendo presso bom.
4185,"Já tenho um a quatro anos,e comprei um pra minha filha,o aparelho é de ótima qualidade,e a loja enviou adaptador,para o carregador,fone e até a capinha anti-queda,com certeza vale muito a pena,a bateria é ótima,e a câmera também,pra quem gosta de tirar fotos, recomendo baixar os aplicativos do renimi,e lightroom. As fotos ficam perfeitas."
4186,"Exatamente como o outro que tenho da mesma marca. Leve, fácil de usar. Um telefone muito bom e atende todas as minhas expectativas e mais um pouco. Obrigada!."
4187,Muito bom demais esse modelo de celular xaiomi gostei muito estou muito satisfeito com esse produto muito feliz muito obrigado pela atenção e amizade com você parceiro.
4188,Gostei muito👏.
4189,"Superou a minha expectativa, além de ser lindo é ótimo. Recomendo."
4190,Muito bom.
4191,Bom eu gostei é um celular robusto com responder a minha espectativa só deixou a desejar na camara traseira mais e um celular bom não trava e tem um ótimo despenho.
4192,"Muito bom gostei muito ,é excelente super recomendo."
4193,Ótimo produto tudo certo compraria novamente.
4194,Um produto de excelente qualidade.
4195,Produto de otima qualidade e excelente mercadoria.
4196,"Top d+, e bem funcional e lindoooo, super feliz com essa compra, recomendo sim."
4197,Lindo. Veio certinho pelo preço muito bom. Compraria novamente.
4198,Ele aparenta se muito bom a interface é igual do que você comprar na loja.
4199,"Gostei muito desse celular, me surpreendeu muito, bateria dura muito, superou minhas espectativas, super recomendo!."
4200,Gostei muito do produto como comprei ora meu filho gostaria de botar no seguro ainda tem essa possibilidade?.
4201,"Nao gistei , esta desligando sozinho e a camera pessima."
4202,Quase perfeito mais tá me satisfazendo.
4203,"Ótimo celular, tem várias funções e muito ágil."
4204,Uma excelente aquisição. Amei o celular.
4205,Produto de ótima qualidade recomendo.
4206,Não atendeu as expectativas. Não tem uma série de recursos de similares.
4207,Muito vom. Bateria perfeita dura mt tempo. Gostei muitto.
4208,Amei ?? muito bom o celular estou satisfeito com ele veio tudo certinho u.
4209,Muito satisfeito com o produto! super indico.
